replicate,risk_difference_pct,risk_ratio
288,28.377569758355126,2.350764453806235
289,29.557468784967444,2.445510943679016
290,29.369862428038125,2.4208910888834327
291,28.324595110827495,2.3637191061501373
292,28.737510185067293,2.4040996543267266
293,28.37043347634961,2.367588084942627
294,28.79284964944263,2.408936440325005
295,29.16170355406571,2.411806457756103
296,27.880441966524327,2.3410181305147075
297,28.712703884530256,2.4097623999323985
298,29.778669639764043,2.4751587320291013
299,28.492130348330203,2.3843196755783533
300,28.71405438715412,2.387677017503891
301,28.716270951948864,2.394311499608459
302,29.14262291016736,2.4358291351213976
303,29.121250640155598,2.4405732053405056
304,29.128596986960066,2.4461667247609666
305,29.390914222415915,2.4470887746250343
306,28.819711096414792,2.3763176497632346
307,27.411160831971372,2.2981650698350995
308,28.601477855032055,2.385010223630637
309,29.29367712015223,2.4495496734813327
310,28.758228625473393,2.40484426303133
311,29.15773181084641,2.4139484184761235
312,28.673206609734002,2.384711797243697
313,28.56599377088611,2.3775519648481938
314,28.476640214870024,2.3818444569607213
315,28.719672137682252,2.3937136116945954
316,28.765551833034632,2.383075477109289
317,28.931822165968278,2.4357556433122753
318,29.233812395475866,2.442473304812209
319,28.846128593707192,2.405350720426912
320,29.469287841897263,2.444969430160241
321,29.243003857098866,2.4322469159413083
322,28.794478302126024,2.402607688354886
323,28.946236448340134,2.4001171639836993
324,27.732183805285626,2.3289805338341276
325,29.20875399367401,2.4376020189728687
326,28.37105391858096,2.3818668081054533
327,28.70366223530959,2.387683058437429
328,28.92979666313965,2.413961400676653
329,29.181249057183756,2.441199628811549
330,28.445075649293948,2.3800264665716235
331,27.789117561325316,2.3159237403053217
332,29.01138478455373,2.3785753436665957
333,29.310452009721473,2.4302667772283884
334,30.08832537161518,2.5064040630287394
335,27.974154560204624,2.3305420948989615
336,29.054932209419448,2.4111049470725665
337,28.896364345641036,2.3813096491840646
338,29.98712481401813,2.5056974670915975
339,28.528211560791426,2.3684350582657365
340,29.264792029959843,2.4560441411300094
341,29.796529076115412,2.480992361144481
342,28.666812799463028,2.384508367203252
343,28.863249988569518,2.4099067421193316
344,28.748480038670543,2.404833817919602
345,28.719813049830652,2.4031665370647004
346,29.32836570356795,2.4635008659465325
