replicate,risk_difference_pct,risk_ratio
341,28.654311788211384,2.74184700529687
342,28.273530615314925,2.712928778071075
343,28.42864210731415,2.7510207105578006
344,28.7784343877432,2.7619079601531547
345,28.296338223749927,2.7143998046664937
346,28.78326970365972,2.7579992503046964
347,28.600988632743217,2.722155065526332
348,28.485509339482235,2.7271129681777304
349,28.95009654537809,2.7579432115086644
350,28.1076480281384,2.696294602339062
351,27.794884897627448,2.685400069007022
352,27.99593397702025,2.7272439833844992
353,28.72003947202447,2.7672783386031163
354,28.370576764915,2.7362510984377875
355,28.17303246074485,2.6819895528802715
356,28.243805645279263,2.6950281254746535
357,29.114669651641513,2.771688199330096
358,28.550801994153908,2.7339704051275655
359,28.6760410614347,2.7233343910695176
360,28.559660299521646,2.7186760213423367
361,28.777803859486173,2.7736034378810275
362,28.255539937445416,2.717258854156567
363,27.623497567963746,2.66381233502567
364,28.961985531233925,2.7692383520861186
365,28.48072168940186,2.7108758445951118
366,28.702375364501766,2.7251336815224083
367,27.894195382974395,2.6714910602572037
368,28.970795748811884,2.7550243465176814
369,28.837447967797992,2.7669355800756357
370,28.680405864108906,2.710130406670311
371,28.25835790410651,2.738444500875801
372,28.669549253582193,2.7493815707358173
373,29.437808488244798,2.8272010369152953
374,28.33573909068068,2.6992754073174865
375,28.25949208875492,2.7197050382196792
376,28.254012011561315,2.7084536108601998
377,28.46075745224016,2.735751118498215
378,28.901989406622995,2.7592023258886793
379,28.789715591127173,2.7399450712844513
380,28.31026455011294,2.6921829967831603
381,29.253369907779803,2.8140587429374917
382,28.970256939888937,2.7687817121970824
383,28.398001156790443,2.731794756828972
384,28.93782514213314,2.8031810868904894
385,28.254375656971586,2.707497652000505
386,28.460789327373636,2.726921612104118
387,28.51639116654384,2.7253197857658997
388,28.399819487060228,2.744979612729122
389,28.68395131661423,2.735565329101199
390,28.04395204585979,2.678972949101861
391,28.287769823989667,2.7021772323731943
392,28.98011841827335,2.7373322220905307
393,28.545102623910022,2.723876555672507
394,28.03586604777587,2.6980485250779114
395,27.644446528182648,2.646800163128383
396,28.546416734925483,2.737423063812571
397,28.971162203068936,2.761697580247678
398,28.448591805606437,2.713330354732155
399,28.28115985193681,2.704419712398538
400,29.042563257789656,2.7751968699102223
401,28.22831078853087,2.6897170214091917
402,28.481354831858873,2.7193452396755053
403,28.60120775641492,2.7779289922766686
404,28.700339885504416,2.7517512575242957
405,28.723743180296445,2.745637721265689
406,28.039750824732547,2.6803890398195147
407,28.24701575158005,2.706906959905176
408,27.581157368478316,2.6527765962673957
409,27.678618531391685,2.651052349514075
410,28.16210472868309,2.689949407882799
411,28.99377166758167,2.778087863586486
412,28.636920696043173,2.748376234572225
413,27.44312067189988,2.6358237635808868
414,28.617572279443078,2.7305588654245936
415,29.13041249713445,2.7493584817688186
416,28.363375505727152,2.6934737125867714
417,29.34855193822532,2.809865295471075
418,29.155769009990156,2.803698506039968
419,28.347079983692925,2.708810022093814
420,28.43014354412222,2.7387389199508023
421,28.54819945501123,2.7092959569222743
422,27.984285631423834,2.681892295765692
423,28.4190456358585,2.6888196423895017
424,28.276125023884934,2.7054753513036847
425,28.34660114701324,2.7265078505570886
426,28.404031697152675,2.6960437078436237
427,29.14554252463889,2.76068358341985
428,27.97742923259333,2.69837517792216
429,28.132824130205325,2.690774688619493
430,28.999802205044144,2.7777938953674735
431,28.37489272074433,2.7030024710038787
432,27.928747794027984,2.6635384626901337
433,28.440516635240144,2.7287390307715467
434,28.13213397777462,2.7173986797603464
435,28.20961209601395,2.7181089811792534
436,28.62311078438571,2.726712094675198
437,28.85275912912977,2.739155228571212
438,28.560994649755354,2.7505941499908912
439,28.552350641261004,2.7371266482299874
440,28.2903891313929,2.7138224108657187
441,28.306235859514604,2.7186930440425434
442,28.626331717855084,2.736757015115375
443,28.679881234431058,2.740385348730943
444,28.589688618063647,2.726729050888209
445,28.1148579650565,2.686891054772761
446,28.55521255444374,2.693226321491171
447,28.098855295161012,2.7148710200693427
448,28.544295974169685,2.7155595415226026
449,28.47157296245701,2.744317013112435
450,29.234189560960576,2.8136661115399404
451,28.93894710369287,2.7924133101698807
452,28.282652118284567,2.7008101436913248
453,28.300349801523026,2.7283457680438397
454,28.11395932573867,2.6705598345697728
455,28.029756078462487,2.682615934059208
456,27.79929234962652,2.6555230579542606
457,28.963411878139812,2.7389799124365837
458,28.43578737553764,2.720674976137056
459,28.519089550240288,2.7311353249598307
460,27.534215989122828,2.6606824325449905
